population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,18,65-69 years,494,Stroke,1,Number,2018,24039.71980327503,25430.380569295834,22645.792968828708
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,18,65-69 years,494,Stroke,1,Number,2018,17923.59123435064,18993.128531782677,16824.173443773667
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,19,70-74 years,494,Stroke,1,Number,2018,29557.825109121088,31137.356181477673,27856.480843205256
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,19,70-74 years,494,Stroke,1,Number,2018,24611.636043439667,26099.16233985082,22963.1468662386
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,20,75-79 years,494,Stroke,1,Number,2018,33417.44898494144,35404.423099962885,31496.020916711368
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,20,75-79 years,494,Stroke,1,Number,2018,32333.497155808,34471.608150386186,29375.60807745211
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,21,80+ years,494,Stroke,1,Number,2018,91496.97094441231,99355.07555851893,79587.68904762302
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,21,80+ years,494,Stroke,1,Number,2018,150318.06292720427,169403.59781668193,119162.73382453194
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,23,5-14 years,494,Stroke,1,Number,2018,288.8100707564949,337.6981004728814,250.67250554958497
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,23,5-14 years,494,Stroke,1,Number,2018,260.3564496966278,316.50770208542906,219.29209241907887
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,24,15-49 years,494,Stroke,1,Number,2018,16065.430305637095,17371.42010605361,14930.617308758212
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,24,15-49 years,494,Stroke,1,Number,2018,13522.491280826309,14590.538062694159,12568.135623807177
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,25,50-69 years,494,Stroke,1,Number,2018,66977.23498921814,70901.5953029484,63061.9062749887
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,25,50-69 years,494,Stroke,1,Number,2018,48847.09164010831,51623.13555922661,46597.66168206281
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,26,70+ years,494,Stroke,1,Number,2018,154472.24503847497,165484.67003283786,140324.03029498173
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,26,70+ years,494,Stroke,1,Number,2018,207263.19612645198,229475.37389320284,171802.7915180308
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,28,<1 year,494,Stroke,1,Number,2018,269.8275472129018,314.92844405151226,231.22721882303426
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,28,<1 year,494,Stroke,1,Number,2018,194.75318950726702,243.11955706182826,165.25728470191524
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,30,80-84 years,494,Stroke,1,Number,2018,33952.49240395077,36192.501412655714,30946.539956906527
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,30,80-84 years,494,Stroke,1,Number,2018,40333.49259214999,44074.92055726944,34554.630949282844
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,31,85-89 years,494,Stroke,1,Number,2018,31144.40550159907,33981.84567038061,26999.09424379089
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,31,85-89 years,494,Stroke,1,Number,2018,47204.806911723914,52661.63551664947,37400.195829386146
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,32,90-94 years,494,Stroke,1,Number,2018,18912.516403893176,20924.816206784773,15665.872825125569
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,32,90-94 years,494,Stroke,1,Number,2018,39457.254830313796,45193.79106589273,30286.927736019912
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,34,2-4 years,494,Stroke,1,Number,2018,62.02568867458381,73.38881107035036,52.13742521769947
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,34,2-4 years,494,Stroke,1,Number,2018,53.810832297426984,65.97237129427543,44.13338972465717
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,37,20+ years,494,Stroke,1,Number,2018,237042.24025893517,251351.45383899222,221030.74257191582
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,37,20+ years,494,Stroke,1,Number,2018,269203.75514415244,294476.49110228603,231716.22473659797
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,39,0-14 years,494,Stroke,1,Number,2018,658.5674481598045,764.8683020375892,565.4225359798294
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,39,0-14 years,494,Stroke,1,Number,2018,536.4603010194155,651.5991087002309,453.0817976555286
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,41,50-74 years,494,Stroke,1,Number,2018,96535.0600983393,102183.67177495503,91172.3011956085
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,41,50-74 years,494,Stroke,1,Number,2018,73458.72768354797,77400.43151645032,69542.97039204139
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,42,<28 days,494,Stroke,1,Number,2018,53.339116912553,67.05259143696601,41.24997612630548
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,42,<28 days,494,Stroke,1,Number,2018,49.98163570207163,72.17697305054561,36.81089225349321
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,157,25+ years,494,Stroke,1,Number,2018,236338.2115136136,250587.3832899023,220294.37006565556
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,157,25+ years,494,Stroke,1,Number,2018,268638.8246236127,293852.5179318197,231149.58973081305
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,158,<20 years,494,Stroke,1,Number,2018,1131.2375225546139,1290.6032060523119,991.3229627230155
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,158,<20 years,494,Stroke,1,Number,2018,965.4842042537067,1155.691690803288,833.5257903994133
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,159,10-24 years,494,Stroke,1,Number,2018,1353.6017913809496,1510.4494548858288,1204.242960114347
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,159,10-24 years,494,Stroke,1,Number,2018,1146.3122581392317,1321.178284740538,1005.8993048942115
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,160,85+ years,494,Stroke,1,Number,2018,57544.47854046163,63463.19132031327,48358.536798334055
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,160,85+ years,494,Stroke,1,Number,2018,109984.57033505435,125449.36614375094,85828.55116733795
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,162,10-19 years,494,Stroke,1,Number,2018,649.5730460591543,733.0511849830573,577.3578061110065
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,162,10-19 years,494,Stroke,1,Number,2018,581.3817375996267,685.3599073002754,506.35049086973777
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,169,10-54 years,494,Stroke,1,Number,2018,25917.169670715946,27840.814040776448,24185.43446910637
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,169,10-54 years,494,Stroke,1,Number,2018,20961.20701431637,22484.548011023573,19647.5109895712
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,197,15-39 years,494,Stroke,1,Number,2018,6132.900259079922,6767.586398691549,5597.325579060183
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,197,15-39 years,494,Stroke,1,Number,2018,5261.1404842693355,5827.509964540801,4781.3659979541935
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,228,55+ years,494,Stroke,1,Number,2018,211774.64363427847,224882.96020218686,195076.80252860236
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,228,55+ years,494,Stroke,1,Number,2018,248823.92986743563,272575.87949884555,211538.96290915954
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,231,60+ years,494,Stroke,1,Number,2018,197784.7957191515,210514.46894630618,181143.1003889222
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,231,60+ years,494,Stroke,1,Number,2018,238854.88991208756,262174.8402590804,201904.0350016748
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,232,65-74 years,494,Stroke,1,Number,2018,53597.54491239612,56670.46858867737,50570.64790740367
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,232,65-74 years,494,Stroke,1,Number,2018,42535.22727779029,44961.16707614375,39918.289421050766
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,234,75+ years,494,Stroke,1,Number,2018,124914.41992935387,134421.19010990186,112345.06921106121
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,234,75+ years,494,Stroke,1,Number,2018,182651.56008301236,203750.43069080482,148620.7705191226
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,235,95+ years,494,Stroke,1,Number,2018,7487.556634969393,8580.177890916251,5736.761136724176
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,235,95+ years,494,Stroke,1,Number,2018,23322.508593016664,27543.321528553723,17214.816408281094
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,238,12-23 months,494,Stroke,1,Number,2018,37.904141515824506,45.74329883027193,31.718650399833667
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,238,12-23 months,494,Stroke,1,Number,2018,27.539829518093637,34.18945124131037,22.210077767953116
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,243,75-84 years,494,Stroke,1,Number,2018,67369.94138889217,71287.6671608369,62517.06037297175
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,243,75-84 years,494,Stroke,1,Number,2018,72666.989747958,78485.83765727647,63896.46865277166
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,284,20-54 years,494,Stroke,1,Number,2018,25267.596624656806,27102.453554116,23566.902168881006
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,284,20-54 years,494,Stroke,1,Number,2018,20379.82527671675,21823.444965286246,19134.00527431053
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,388,1-5 months,494,Stroke,1,Number,2018,180.92043709274077,211.66620551580695,153.38651040176066
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,388,1-5 months,494,Stroke,1,Number,2018,119.78108580886563,140.09190728123468,102.9233313450253
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,389,6-11 months,494,Stroke,1,Number,2018,35.567993207607856,43.14088159331714,29.28155621988558
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,389,6-11 months,494,Stroke,1,Number,2018,24.990467996329706,31.64276399805038,20.22036156014041
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,420,<70 years,494,Stroke,1,Number,2018,83701.23274301502,88826.67060950001,78651.99696580475
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,420,<70 years,494,Stroke,1,Number,2018,62906.043221953994,66751.63947540209,59794.356277602106
1,All Population,1,Deaths,44563,African Region,1,Male,1,<5 years,494,Stroke,1,Number,2017,1784.695571322426,3092.2303248000576,847.1253959428776
1,All Population,1,Deaths,44563,African Region,2,Female,1,<5 years,494,Stroke,1,Number,2017,1494.5614557755857,2831.2723238408726,702.2053863023109
1,All Population,1,Deaths,44563,African Region,1,Male,2,0-6 days,494,Stroke,1,Number,2017,140.7935293496921,242.26403661657358,61.39185297985049
1,All Population,1,Deaths,44563,African Region,2,Female,2,0-6 days,494,Stroke,1,Number,2017,160.17091719014522,273.8890734099283,92.00695104476247
1,All Population,1,Deaths,44563,African Region,1,Male,3,7-27 days,494,Stroke,1,Number,2017,87.67351708631983,140.2730839421471,45.64736640727819
1,All Population,1,Deaths,44563,African Region,2,Female,3,7-27 days,494,Stroke,1,Number,2017,73.4374621984245,139.9872360059868,37.98719447034234
1,All Population,1,Deaths,44563,African Region,1,Male,6,5-9 years,494,Stroke,1,Number,2017,846.026408026102,1434.428262684472,449.3459908767858
1,All Population,1,Deaths,44563,African Region,2,Female,6,5-9 years,494,Stroke,1,Number,2017,574.6847141853366,964.1404976579591,317.6223080226949
1,All Population,1,Deaths,44563,African Region,1,Male,7,10-14 years,494,Stroke,1,Number,2017,683.9241719630021,1057.0614103658643,385.68953519705013
1,All Population,1,Deaths,44563,African Region,2,Female,7,10-14 years,494,Stroke,1,Number,2017,809.267695446815,1332.135945034537,457.3519372464725
1,All Population,1,Deaths,44563,African Region,1,Male,8,15-19 years,494,Stroke,1,Number,2017,1711.4611367330342,2464.2897307278236,1075.3250728148525
1,All Population,1,Deaths,44563,African Region,2,Female,8,15-19 years,494,Stroke,1,Number,2017,2253.024497930036,3293.7526041487213,1506.4747650442016
1,All Population,1,Deaths,44563,African Region,1,Male,9,20-24 years,494,Stroke,1,Number,2017,1826.0480858415283,2634.7736980962954,1222.7738142850792
1,All Population,1,Deaths,44563,African Region,2,Female,9,20-24 years,494,Stroke,1,Number,2017,1799.3460069775178,2636.67488428376,1195.9991066247082
1,All Population,1,Deaths,44563,African Region,1,Male,10,25-29 years,494,Stroke,1,Number,2017,1682.6543551391715,2527.413139292335,1106.884460160088
1,All Population,1,Deaths,44563,African Region,2,Female,10,25-29 years,494,Stroke,1,Number,2017,1919.5539817052206,2793.9724549831617,1303.8814839043996
1,All Population,1,Deaths,44563,African Region,1,Male,11,30-34 years,494,Stroke,1,Number,2017,3452.3558610171776,5202.217743792837,2262.4271890764776
1,All Population,1,Deaths,44563,African Region,2,Female,11,30-34 years,494,Stroke,1,Number,2017,3817.1041552135257,5403.9445149752855,2662.4332999182584
1,All Population,1,Deaths,44563,African Region,1,Male,12,35-39 years,494,Stroke,1,Number,2017,3801.3105487502953,5606.881536305597,2480.7158592300316
1,All Population,1,Deaths,44563,African Region,2,Female,12,35-39 years,494,Stroke,1,Number,2017,4382.546735854602,6203.513973109314,3028.1677153187698
1,All Population,1,Deaths,44563,African Region,1,Male,13,40-44 years,494,Stroke,1,Number,2017,7520.876393429891,10945.928155415266,5098.268403271711
1,All Population,1,Deaths,44563,African Region,2,Female,13,40-44 years,494,Stroke,1,Number,2017,7123.258185016621,9898.172862553816,5156.571636611168
1,All Population,1,Deaths,44563,African Region,1,Male,14,45-49 years,494,Stroke,1,Number,2017,8722.265677101926,12604.964325466812,6111.201112398925
1,All Population,1,Deaths,44563,African Region,2,Female,14,45-49 years,494,Stroke,1,Number,2017,8007.089260928737,10933.671463912,5871.444548511989
1,All Population,1,Deaths,44563,African Region,1,Male,15,50-54 years,494,Stroke,1,Number,2017,14801.070403078495,20092.946172110373,10794.079020659292
1,All Population,1,Deaths,44563,African Region,2,Female,15,50-54 years,494,Stroke,1,Number,2017,13244.170254677685,17168.260498187658,9881.43894953374
1,All Population,1,Deaths,44563,African Region,1,Male,16,55-59 years,494,Stroke,1,Number,2017,17815.09217573341,24105.11528422847,13071.799069805775
1,All Population,1,Deaths,44563,African Region,2,Female,16,55-59 years,494,Stroke,1,Number,2017,14467.74365562861,18558.96343161657,11019.477652335514
1,All Population,1,Deaths,44563,African Region,1,Male,17,60-64 years,494,Stroke,1,Number,2017,28223.114028261254,36299.81469443941,21710.40787291594
1,All Population,1,Deaths,44563,African Region,2,Female,17,60-64 years,494,Stroke,1,Number,2017,22159.993914721177,27970.14633063544,17432.43936479091
1,All Population,1,Deaths,44563,African Region,1,Male,18,65-69 years,494,Stroke,1,Number,2017,30889.390652318478,39852.091845886906,23153.219974476022
1,All Population,1,Deaths,44563,African Region,2,Female,18,65-69 years,494,Stroke,1,Number,2017,25325.9551156149,31906.634467239714,19362.911843353893
1,All Population,1,Deaths,44563,African Region,1,Male,19,70-74 years,494,Stroke,1,Number,2017,28669.861322394067,37456.83190841037,21523.342557592343
1,All Population,1,Deaths,44563,African Region,2,Female,19,70-74 years,494,Stroke,1,Number,2017,27591.94086095806,34477.193801142625,21424.87808373503
1,All Population,1,Deaths,44563,African Region,1,Male,20,75-79 years,494,Stroke,1,Number,2017,27308.574900580417,35730.68032717373,20287.68325050028
1,All Population,1,Deaths,44563,African Region,2,Female,20,75-79 years,494,Stroke,1,Number,2017,35210.892898057544,43421.3058080864,28199.59380746507
1,All Population,1,Deaths,44563,African Region,1,Male,21,80+ years,494,Stroke,1,Number,2017,44731.620728182985,61141.20924054483,31669.730362649578
1,All Population,1,Deaths,44563,African Region,2,Female,21,80+ years,494,Stroke,1,Number,2017,64092.79368494759,85012.20223435997,48429.93329448665
1,All Population,1,Deaths,44563,African Region,1,Male,23,5-14 years,494,Stroke,1,Number,2017,1529.9505799891053,2449.37111123492,830.4357358740855
1,All Population,1,Deaths,44563,African Region,2,Female,23,5-14 years,494,Stroke,1,Number,2017,1383.9524096321513,2311.7779313206656,778.5158774150873
1,All Population,1,Deaths,44563,African Region,1,Male,24,15-49 years,494,Stroke,1,Number,2017,28716.972058013034,42494.708033306655,19889.37596164999
1,All Population,1,Deaths,44563,African Region,2,Female,24,15-49 years,494,Stroke,1,Number,2017,29301.922823626264,40685.141286440194,21157.92672532257
1,All Population,1,Deaths,44563,African Region,1,Male,25,50-69 years,494,Stroke,1,Number,2017,91728.66725939169,121013.43088493007,68493.95355413292
1,All Population,1,Deaths,44563,African Region,2,Female,25,50-69 years,494,Stroke,1,Number,2017,75197.86294064246,94353.74213513083,58402.81305044198
1,All Population,1,Deaths,44563,African Region,1,Male,26,70+ years,494,Stroke,1,Number,2017,100710.05695115746,132529.81452331372,73495.91509020324
1,All Population,1,Deaths,44563,African Region,2,Female,26,70+ years,494,Stroke,1,Number,2017,126895.62744396324,164269.72634774022,99011.48115708961
1,All Population,1,Deaths,44563,African Region,1,Male,28,<1 year,494,Stroke,1,Number,2017,1271.6466531893361,2232.746795644509,575.9589254752648
1,All Population,1,Deaths,44563,African Region,2,Female,28,<1 year,494,Stroke,1,Number,2017,934.2294794346158,1787.4971196852127,429.500500111025
1,All Population,1,Deaths,44563,African Region,1,Male,30,80-84 years,494,Stroke,1,Number,2017,21358.91042168471,28760.003551357222,15378.995929635597
1,All Population,1,Deaths,44563,African Region,2,Female,30,80-84 years,494,Stroke,1,Number,2017,27868.8033975775,36194.49844870943,21166.351428926697
1,All Population,1,Deaths,44563,African Region,1,Male,31,85-89 years,494,Stroke,1,Number,2017,14532.020602735525,19765.73897662443,10180.426641401047
1,All Population,1,Deaths,44563,African Region,2,Female,31,85-89 years,494,Stroke,1,Number,2017,20755.539477272778,27284.26149915215,15465.494439626924
1,All Population,1,Deaths,44563,African Region,1,Male,32,90-94 years,494,Stroke,1,Number,2017,6100.914087395363,8453.103687777118,4143.76194534342
1,All Population,1,Deaths,44563,African Region,2,Female,32,90-94 years,494,Stroke,1,Number,2017,9743.930241499364,13618.920295656304,6995.840826272345
1,All Population,1,Deaths,44563,African Region,1,Male,34,2-4 years,494,Stroke,1,Number,2017,444.0513681353681,764.7763051062719,224.53916535140195
1,All Population,1,Deaths,44563,African Region,2,Female,34,2-4 years,494,Stroke,1,Number,2017,396.05525997929277,761.1399826978613,183.1460780401974
1,All Population,1,Deaths,44563,African Region,1,Male,37,20+ years,494,Stroke,1,Number,2017,219444.235131829,292643.1499834769,160143.66635468663
1,All Population,1,Deaths,44563,African Region,2,Female,37,20+ years,494,Stroke,1,Number,2017,229142.38871030186,293017.7414275919,178024.20385195073
1,All Population,1,Deaths,44563,African Region,1,Male,39,0-14 years,494,Stroke,1,Number,2017,3314.6461513115314,5540.559170184619,1722.0132825604314
1,All Population,1,Deaths,44563,African Region,2,Female,39,0-14 years,494,Stroke,1,Number,2017,2878.5138654077386,5212.036063759956,1486.4950951127994
1,All Population,1,Deaths,44563,African Region,1,Male,41,50-74 years,494,Stroke,1,Number,2017,120398.52858178577,158914.3313129528,90028.49327789669
1,All Population,1,Deaths,44563,African Region,2,Female,41,50-74 years,494,Stroke,1,Number,2017,102789.80380160046,129346.88116130058,80850.34366100602
1,All Population,1,Deaths,44563,African Region,1,Male,42,<28 days,494,Stroke,1,Number,2017,228.46704643601228,378.09429748189626,107.15324877530263
1,All Population,1,Deaths,44563,African Region,2,Female,42,<28 days,494,Stroke,1,Number,2017,233.60837938856986,410.8352779803986,130.68237187813256
1,All Population,1,Deaths,44563,African Region,1,Male,157,25+ years,494,Stroke,1,Number,2017,217618.18704598764,289810.2555022197,158849.7300514026
1,All Population,1,Deaths,44563,African Region,2,Female,157,25+ years,494,Stroke,1,Number,2017,227343.04270332438,290588.6742455905,176719.15682241373
1,All Population,1,Deaths,44563,African Region,1,Male,158,<20 years,494,Stroke,1,Number,2017,5026.107288044561,7993.745387225176,2888.863872087761
1,All Population,1,Deaths,44563,African Region,2,Female,158,<20 years,494,Stroke,1,Number,2017,5131.538363337773,8554.876376531858,3056.170686136196
1,All Population,1,Deaths,44563,African Region,1,Male,159,10-24 years,494,Stroke,1,Number,2017,4221.4333945375665,6071.5730340115515,2694.2547171299157
1,All Population,1,Deaths,44563,African Region,2,Female,159,10-24 years,494,Stroke,1,Number,2017,4861.638200354366,7109.706177920861,3188.867249345891
1,All Population,1,Deaths,44563,African Region,1,Male,160,85+ years,494,Stroke,1,Number,2017,23372.710306498248,32397.696025038127,16050.253256020555
1,All Population,1,Deaths,44563,African Region,2,Female,160,85+ years,494,Stroke,1,Number,2017,36223.99028737007,49361.56181588397,26928.64237367229
1,All Population,1,Deaths,44563,African Region,1,Male,162,10-19 years,494,Stroke,1,Number,2017,2395.3853086960353,3462.988107482364,1463.8151020070366
1,All Population,1,Deaths,44563,African Region,2,Female,162,10-19 years,494,Stroke,1,Number,2017,3062.292193376849,4576.918883190077,1978.5043990279996
1,All Population,1,Deaths,44563,African Region,1,Male,169,10-54 years,494,Stroke,1,Number,2017,44201.966633054515,63183.20841755927,31610.35579028891
1,All Population,1,Deaths,44563,African Region,2,Female,169,10-54 years,494,Stroke,1,Number,2017,43355.36077375076,59117.499827609114,31786.985928417904
1,All Population,1,Deaths,44563,African Region,1,Male,197,15-39 years,494,Stroke,1,Number,2017,12473.829987481216,18576.858434568538,8178.448645070171
1,All Population,1,Deaths,44563,African Region,2,Female,197,15-39 years,494,Stroke,1,Number,2017,14171.575377680903,20138.91162624522,9963.721283250165
1,All Population,1,Deaths,44563,African Region,1,Male,228,55+ years,494,Stroke,1,Number,2017,177637.6538074707,232140.81113730933,131203.37460994674
1,All Population,1,Deaths,44563,African Region,2,Female,228,55+ years,494,Stroke,1,Number,2017,188849.32012992792,241076.48597386395,147689.53967522542
1,All Population,1,Deaths,44563,African Region,1,Male,231,60+ years,494,Stroke,1,Number,2017,159822.56163173713,207692.94077083643,117970.28960302996
1,All Population,1,Deaths,44563,African Region,2,Female,231,60+ years,494,Stroke,1,Number,2017,174381.57647429925,223127.06161200465,136068.18513947012
1,All Population,1,Deaths,44563,African Region,1,Male,232,65-74 years,494,Stroke,1,Number,2017,59559.25197471256,77253.79633335069,44613.27522577477
1,All Population,1,Deaths,44563,African Region,2,Female,232,65-74 years,494,Stroke,1,Number,2017,52917.89597657298,66499.45462880384,41098.976139473336
1,All Population,1,Deaths,44563,African Region,1,Male,234,75+ years,494,Stroke,1,Number,2017,72040.19562876335,96169.59477975077,52176.599893594226
1,All Population,1,Deaths,44563,African Region,2,Female,234,75+ years,494,Stroke,1,Number,2017,99303.68658300514,129460.36631502643,77054.66896986592
1,All Population,1,Deaths,44563,African Region,1,Male,235,95+ years,494,Stroke,1,Number,2017,2739.7756163673725,4036.9009976433767,1725.271834702721
1,All Population,1,Deaths,44563,African Region,2,Female,235,95+ years,494,Stroke,1,Number,2017,5724.520568597974,8325.448564185881,3814.305089415638
1,All Population,1,Deaths,44563,African Region,1,Male,238,12-23 months,494,Stroke,1,Number,2017,68.9975499977214,125.64546810757022,30.727761315705866
1,All Population,1,Deaths,44563,African Region,2,Female,238,12-23 months,494,Stroke,1,Number,2017,164.27671636167744,310.516249480241,75.97419920325186
1,All Population,1,Deaths,44563,African Region,1,Male,243,75-84 years,494,Stroke,1,Number,2017,48667.4853222651,64183.33843337099,35846.87880522181
1,All Population,1,Deaths,44563,African Region,2,Female,243,75-84 years,494,Stroke,1,Number,2017,63079.69629563502,79490.93187080287,50459.91065660139
1,All Population,1,Deaths,44563,African Region,1,Male,284,20-54 years,494,Stroke,1,Number,2017,41806.58132435853,59931.33292324083,29694.876199422786
1,All Population,1,Deaths,44563,African Region,2,Female,284,20-54 years,494,Stroke,1,Number,2017,40293.06858037388,54516.431637057765,29535.56322188597
1,All Population,1,Deaths,44563,African Region,1,Male,388,1-5 months,494,Stroke,1,Number,2017,668.9529286961069,1169.7184798567237,311.8191368382246
1,All Population,1,Deaths,44563,African Region,2,Female,388,1-5 months,494,Stroke,1,Number,2017,448.0627766553199,840.3706624637625,198.31184354767103
1,All Population,1,Deaths,44563,African Region,1,Male,389,6-11 months,494,Stroke,1,Number,2017,374.2266780572182,669.7694435637403,173.43967922774445
1,All Population,1,Deaths,44563,African Region,2,Female,389,6-11 months,494,Stroke,1,Number,2017,252.5583233907262,545.1229014220551,96.42938274660376
1,All Population,1,Deaths,44563,African Region,1,Male,420,<70 years,494,Stroke,1,Number,2017,123760.28546871622,167513.01265312135,89834.61083548996
1,All Population,1,Deaths,44563,African Region,2,Female,420,<70 years,494,Stroke,1,Number,2017,107378.29962967634,140364.03648122807,81812.88472094956
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,1,<5 years,494,Stroke,1,Number,2017,384.00373608158645,451.44373740352415,329.44798933129215
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,1,<5 years,494,Stroke,1,Number,2017,292.61133354473515,355.835329629225,245.29138611311456
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,2,0-6 days,494,Stroke,1,Number,2017,36.25827912032825,48.27031950945606,27.28890479073001
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,2,0-6 days,494,Stroke,1,Number,2017,35.894183580941394,50.61244495958426,26.119749369330247
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,3,7-27 days,494,Stroke,1,Number,2017,16.803696057713356,20.612053758511234,13.700704586198963
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,3,7-27 days,494,Stroke,1,Number,2017,14.368624642011131,20.11439116998992,10.662137319643051
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,6,5-9 years,494,Stroke,1,Number,2017,117.02125196060099,138.29091309221002,98.19001680567644
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,6,5-9 years,494,Stroke,1,Number,2017,112.20649044687276,141.28514422682255,91.41445280644061
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,7,10-14 years,494,Stroke,1,Number,2017,183.88274095861118,212.3960868846881,160.5986072095302
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,7,10-14 years,494,Stroke,1,Number,2017,156.88080093721848,186.26982653417193,134.27432595620735
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,8,15-19 years,494,Stroke,1,Number,2017,500.63918565005736,560.0914743566575,439.8357132018098
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,8,15-19 years,494,Stroke,1,Number,2017,439.52337221792556,512.7674015506061,383.2418502557611
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,9,20-24 years,494,Stroke,1,Number,2017,728.0327079399727,811.1992689021508,658.8629626070722
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,9,20-24 years,494,Stroke,1,Number,2017,564.9188484227684,642.3369132386206,495.33600943775815
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,10,25-29 years,494,Stroke,1,Number,2017,1014.5177652093944,1137.4048888465716,908.1708943596128
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,10,25-29 years,494,Stroke,1,Number,2017,830.0438069879026,944.5752170900727,738.4707214669418
1,All Population,1,Deaths,44564,Region of the Americas,1,Male,11,30-34 years,494,Stroke,1,Number,2017,1559.8061281412092,1744.3978052444181,1397.5983913962211
1,All Population,1,Deaths,44564,Region of the Americas,2,Female,11,30-34 years,494,Stroke,1,Number,2017,1302.473903695637,1452.7175771081022,1153.6963617978367
